 esp1   esp2   esp3  PSI:0.769231 esp1   esp2   esp3  PSI:0.8 esp1   esp2   esp3  PSI:0.806452 esp1   esp2   esp3  PSI:0.813008
0.1528  -0.187893  -0.563323  0.155734  -0.211185  -0.511535  0.157643  -0.207058  -0.513894  0.168429  -0.213151  -0.512279  
0.152722  -0.188854  -0.56222  0.15537  -0.210938  -0.511253  0.158198  -0.207519  -0.513732  0.168231  -0.213536  -0.51174  
0.152976  -0.189136  -0.562219  0.154837  -0.2104  -0.511519  0.157324  -0.206724  -0.513377  0.16945  -0.213942  -0.512289  
0.154264  -0.190016  -0.562585  0.154487  -0.209774  -0.511707  0.15834  -0.207627  -0.513236  0.170171  -0.214089  -0.512843  
0.153837  -0.189002  -0.563039  0.155348  -0.210748  -0.511512  0.158127  -0.207817  -0.512921  0.17095  -0.214476  -0.513224  
0.154072  -0.189292  -0.562904  0.156389  -0.212202  -0.510611  0.158123  -0.208168  -0.512501  0.170997  -0.214353  -0.513476  
0.154832  -0.190005  -0.562868  0.156165  -0.210771  -0.512155  0.158024  -0.207866  -0.512677  0.169944  -0.212095  -0.514849  
0.154554  -0.189298  -0.563185  0.154507  -0.209003  -0.512433  0.158259  -0.208113  -0.512856  0.169033  -0.211624  -0.514766  
0.155075  -0.190135  -0.562808  0.154036  -0.210626  -0.510514  0.158298  -0.20793  -0.51333  0.169765  -0.211369  -0.515834  
0.155039  -0.190269  -0.562478  0.153733  -0.209311  -0.511909  0.159312  -0.209689  -0.512192  0.169493  -0.210773  -0.51608  
0.156043  -0.191281  -0.562201  0.154057  -0.209271  -0.51254  0.160843  -0.211266  -0.511941  0.169295  -0.210434  -0.516227  
0.155818  -0.190124  -0.563175  0.153467  -0.209902  -0.511342  0.160181  -0.211835  -0.510969  0.167812  -0.210217  -0.515075  
0.157168  -0.192163  -0.562287  0.15396  -0.209505  -0.51226  0.160777  -0.212782  -0.510209  0.167472  -0.210677  -0.514443  
0.157507  -0.192732  -0.561996  0.153683  -0.20937  -0.512264  0.16147  -0.213848  -0.509515  0.168291  -0.211554  -0.514165  
0.158147  -0.193608  -0.561563  0.153049  -0.209259  -0.511887  0.161319  -0.213235  -0.510025  0.168911  -0.212396  -0.513905  
