 p:0.5 p:0.555556 p:0.625 p:0.666667 p:0.769231 p:0.8 p:0.806452 p:0.813008 p:0.833333 p:0.847458 p:0.862069 p:0.877193 p:0.909091 p:1 p:1.11111 t 
1.90981  1.91302  1.87266  1.79532  1.81323  1.73743  1.76135  1.79019  1.72756  1.73119  1.74121  1.7791  1.75955  1.76407  1.85141  
1.9114  1.91865  1.87306  1.79876  1.80868  1.73657  1.76233  1.78784  1.72651  1.73119  1.74341  1.77703  1.75428  1.76888  1.85338  
1.91078  1.91867  1.87417  1.79862  1.80881  1.73591  1.76103  1.79204  1.72556  1.73573  1.74  1.7774  1.7565  1.76905  1.85727  
1.91326  1.91812  1.87401  1.80185  1.81185  1.73644  1.76262  1.79486  1.73116  1.73775  1.73651  1.77851  1.75587  1.76786  1.85731  
1.91356  1.91732  1.87552  1.80091  1.81394  1.73713  1.7609  1.79706  1.73174  1.73689  1.73414  1.77803  1.75587  1.77207  1.8588  
1.91222  1.91541  1.87679  1.80024  1.81394  1.73698  1.75959  1.79774  1.73206  1.73777  1.73498  1.78252  1.75391  1.77134  1.86106  
1.91112  1.91734  1.87948  1.79731  1.81488  1.74092  1.76022  1.80126  1.73531  1.74014  1.73436  1.78075  1.75686  1.7723  1.85903  
1.91248  1.91469  1.87912  1.7988  1.81646  1.73926  1.76045  1.79874  1.73941  1.738  1.73727  1.78088  1.75646  1.77165  1.85721  
1.91152  1.91487  1.87843  1.79765  1.81561  1.73132  1.7613  1.80317  1.74069  1.73805  1.73696  1.78073  1.76154  1.76929  1.85592  
1.91276  1.91196  1.88088  1.79806  1.81484  1.73447  1.75975  1.80415  1.74515  1.74081  1.736  1.78216  1.76054  1.76789  1.85485  
1.91443  1.91163  1.87951  1.80018  1.81578  1.73616  1.76133  1.8045  1.74561  1.7407  1.73701  1.78253  1.76087  1.76883  1.85323  
1.91288  1.9115  1.87926  1.79956  1.81956  1.73114  1.75616  1.79828  1.7488  1.74098  1.73986  1.77995  1.76027  1.76908  1.85674  
1.91334  1.91171  1.87966  1.80046  1.81788  1.73488  1.75559  1.79492  1.74631  1.73755  1.7427  1.77366  1.76136  1.76606  1.85478  
1.91342  1.91248  1.87942  1.80111  1.81724  1.73403  1.75507  1.7955  1.74646  1.73397  1.7441  1.77601  1.75894  1.76802  1.86148  
1.91334  1.91124  1.87949  1.80341  1.81684  1.73139  1.75653  1.79526  1.74608  1.73671  1.74635  1.77677  1.75661  1.76794  1.8629  
1.9138  1.91044  1.87886  1.804  1.81942  1.73223  1.75687  1.79469  1.74774  1.73822  1.74924  1.77541  1.75808  1.76446  1.86331  
